time,open,high,low,close,volume,spread
2026-03-25 23:07:00,3188.83,3188.85,3188.73,3188.8,100,25.3
2026-03-25 23:08:00,3188.8,3188.86,3188.75,3188.83,30,24.2
2026-03-25 23:09:00,3188.83,3188.87,3188.73,3188.82,600,24.0
2026-03-25 23:10:00,3188.82,3188.84,3188.72,3188.79,37,24.6
2026-03-25 23:11:00,3188.79,3188.79,3188.65,3188.72,48,29.3
2026-03-25 23:12:00,3188.72,3188.72,3188.71,3188.72,57,27.6
2026-03-25 23:13:00,3188.72,3188.78,3188.56,3188.7,20,29.5
2026-03-25 23:14:00,3188.7,3188.76,3188.67,3188.7,101,25.9
2026-03-25 23:15:00,3188.7,3188.76,3188.47,3188.48,89,27.2
2026-03-25 23:16:00,3188.48,3188.59,3188.42,3188.52,60,22.3
2026-03-25 23:17:00,3188.52,3188.95,3188.2,3188.76,21,27.8
2026-03-25 23:18:00,3188.76,3188.77,3188.75,3188.75,54,27.5
2026-03-25 23:19:00,3188.75,3188.84,3188.56,3188.61,113,25.2
2026-03-25 23:20:00,3188.61,3188.7,3188.61,3188.67,79,29.6
2026-03-25 23:21:00,3188.67,3188.77,3188.46,3188.59,58,24.0
2026-03-25 23:22:00,3188.59,3188.67,3188.41,3188.52,103,22.6
2026-03-25 23:23:00,3188.52,3188.64,3188.49,3188.57,86,27.9
2026-03-25 23:24:00,3188.57,3188.61,3188.44,3188.55,36,22.9
2026-03-25 23:25:00,3188.55,3188.75,3188.54,3188.74,67,25.3
2026-03-25 23:26:00,3188.74,3188.75,3188.53,3188.57,77,24.2
2026-03-25 23:27:00,3188.57,3188.59,3188.45,3188.46,60,27.9
2026-03-25 23:28:00,3188.46,3188.54,3188.35,3188.45,22,23.3
2026-03-25 23:29:00,3188.45,3188.78,3188.41,3188.63,92,29.8
2026-03-25 23:30:00,3188.63,3189.05,3188.59,3188.93,427,26.0
2026-03-25 23:31:00,3188.93,3189.0,3188.91,3188.94,35,25.3
2026-03-25 23:32:00,3188.94,3188.99,3188.86,3188.93,42,24.1
2026-03-25 23:33:00,3188.93,3189.03,3188.84,3188.95,102,25.7
2026-03-25 23:34:00,3188.95,3189.17,3188.91,3189.11,108,26.8
2026-03-25 23:35:00,3189.11,3189.29,3189.02,3189.23,75,25.5
2026-03-25 23:36:00,3189.23,3189.42,3189.21,3189.38,34,25.2
2026-03-25 23:37:00,3189.38,3189.57,3189.38,3189.55,54,27.5
2026-03-25 23:38:00,3189.55,3189.8,3189.55,3189.64,59,25.9
2026-03-25 23:39:00,3189.64,3189.7,3189.39,3189.45,58,25.2
2026-03-25 23:40:00,3189.45,3189.6,3189.29,3189.45,34,25.8
2026-03-25 23:41:00,3189.45,3189.92,3189.42,3189.66,90,26.2
2026-03-25 23:42:00,3189.66,3189.7,3189.37,3189.53,700,29.9
2026-03-25 23:43:00,3189.53,3189.7,3189.5,3189.7,115,26.8
2026-03-25 23:44:00,3189.7,3189.78,3189.6,3189.7,69,25.8
2026-03-25 23:45:00,3189.7,3189.89,3189.69,3189.78,104,22.8
2026-03-25 23:46:00,3189.78,3190.0,3189.74,3189.92,94,24.3
2026-03-25 23:47:00,3189.92,3189.92,3189.88,3189.88,119,25.0
2026-03-25 23:48:00,3189.88,3190.07,3189.72,3189.73,68,22.3
2026-03-25 23:49:00,3189.73,3189.74,3189.64,3189.65,55,22.8
2026-03-25 23:50:00,3189.65,3189.66,3189.61,3189.62,92,26.5
2026-03-25 23:51:00,3189.62,3190.1,3189.57,3189.96,112,23.4
2026-03-25 23:52:00,3189.96,3190.21,3189.9,3190.15,87,26.8
2026-03-25 23:53:00,3190.15,3190.25,3190.11,3190.19,96,24.7
2026-03-25 23:54:00,3190.19,3190.39,3190.15,3190.37,89,28.7
2026-03-25 23:55:00,3190.37,3190.39,3190.35,3190.35,99,27.9
2026-03-25 23:56:00,3190.35,3190.37,3190.29,3190.31,57,25.5
2026-03-25 23:57:00,3190.31,3190.51,3190.27,3190.38,65,29.2
2026-03-25 23:58:00,3190.38,3190.59,3190.31,3190.52,82,28.4
2026-03-25 23:59:00,3190.52,3190.53,3190.45,3190.53,54,26.3
2026-03-26 00:00:00,3190.53,3190.83,3190.52,3190.74,148,27.4
2026-03-26 00:01:00,3190.74,3190.79,3190.37,3190.42,79,27.0
2026-03-26 00:02:00,3190.42,3190.56,3190.35,3190.43,129,26.1
2026-03-26 00:03:00,3190.43,3190.46,3190.24,3190.35,83,22.4
2026-03-26 00:04:00,3190.35,3190.47,3189.97,3190.06,137,22.0
2026-03-26 00:05:00,3190.06,3190.1,3190.02,3190.08,88,28.8
2026-03-26 00:06:00,3190.08,3190.19,3190.04,3190.16,45,21.3
2026-03-26 00:07:00,3190.16,3190.32,3189.96,3190.14,43,25.2
2026-03-26 00:08:00,3190.14,3190.26,3189.62,3189.86,102,28.5
2026-03-26 00:09:00,3189.86,3189.88,3189.66,3189.7,38,22.8
2026-03-26 00:10:00,3189.7,3189.74,3189.48,3189.56,48,25.5
2026-03-26 00:11:00,3189.56,3189.71,3189.15,3189.24,43,24.3
2026-03-26 00:12:00,3189.24,3189.32,3189.02,3189.13,104,29.0
2026-03-26 00:13:00,3189.13,3189.21,3188.71,3188.82,62,25.2
2026-03-26 00:14:00,3188.82,3189.07,3188.11,3188.53,55,25.1
2026-03-26 00:15:00,3188.53,3188.71,3187.72,3188.0,52,21.2
2026-03-26 00:16:00,3188.0,3188.05,3187.42,3187.53,48,28.9
2026-03-26 00:17:00,3187.53,3187.88,3187.37,3187.82,91,23.3
2026-03-26 00:18:00,3187.82,3188.04,3187.46,3187.64,125,21.1
2026-03-26 00:19:00,3187.64,3187.66,3187.06,3187.25,71,26.0
2026-03-26 00:20:00,3187.25,3187.26,3187.19,3187.22,136,28.0
2026-03-26 00:21:00,3187.22,3187.28,3187.01,3187.08,135,29.7
2026-03-26 00:22:00,3187.08,3187.09,3186.87,3186.89,106,22.3
2026-03-26 00:23:00,3186.89,3187.1,3186.54,3187.0,108,22.4
2026-03-26 00:24:00,3187.0,3187.02,3186.92,3186.94,61,29.1
2026-03-26 00:25:00,3186.94,3187.0,3186.72,3186.73,34,28.7
2026-03-26 00:26:00,3186.73,3186.81,3186.58,3186.65,87,27.0
2026-03-26 00:27:00,3186.65,3186.7,3186.6,3186.62,135,28.0
2026-03-26 00:28:00,3186.62,3186.67,3186.33,3186.38,131,25.1
2026-03-26 00:29:00,3186.38,3186.51,3186.35,3186.43,34,25.2
2026-03-26 00:30:00,3186.43,3186.5,3186.25,3186.32,30,29.1
2026-03-26 00:31:00,3186.32,3186.4,3186.2,3186.27,64,23.2
2026-03-26 00:32:00,3186.27,3186.33,3186.03,3186.08,61,25.0
2026-03-26 00:33:00,3186.08,3186.21,3185.96,3185.99,103,20.4
2026-03-26 00:34:00,3185.99,3186.06,3185.84,3185.93,46,28.7
2026-03-26 00:35:00,3185.93,3186.33,3185.57,3186.07,41,21.6
2026-03-26 00:36:00,3186.07,3186.18,3185.91,3185.95,145,29.3
2026-03-26 00:37:00,3185.95,3186.06,3185.5,3185.7,117,26.6
2026-03-26 00:38:00,3185.7,3185.98,3185.26,3185.69,131,20.1
2026-03-26 00:39:00,3185.69,3185.73,3185.48,3185.55,59,29.7
2026-03-26 00:40:00,3185.55,3185.76,3185.04,3185.39,115,23.5
2026-03-26 00:41:00,3185.39,3185.54,3185.09,3185.48,132,22.4
2026-03-26 00:42:00,3185.48,3185.49,3185.35,3185.43,68,26.4
2026-03-26 00:43:00,3185.43,3185.44,3185.36,3185.39,110,27.1
2026-03-26 00:44:00,3185.39,3185.48,3185.37,3185.41,141,21.7
2026-03-26 00:45:00,3185.41,3185.47,3185.36,3185.44,62,27.1
2026-03-26 00:46:00,3185.44,3185.54,3185.36,3185.41,99,25.2
2026-03-26 00:47:00,3185.41,3185.65,3185.35,3185.63,96,28.9
2026-03-26 00:48:00,3185.63,3185.66,3185.58,3185.62,135,29.5
2026-03-26 00:49:00,3185.62,3185.88,3185.34,3185.46,510,28.7
2026-03-26 00:50:00,3185.46,3185.62,3185.25,3185.51,88,25.1
2026-03-26 00:51:00,3185.51,3185.53,3185.47,3185.48,102,22.1
2026-03-26 00:52:00,3185.48,3185.62,3185.28,3185.28,133,25.3
2026-03-26 00:53:00,3185.28,3185.33,3185.2,3185.25,60,21.6
2026-03-26 00:54:00,3185.25,3185.26,3185.13,3185.15,101,24.2
2026-03-26 00:55:00,3185.15,3185.43,3185.11,3185.33,28,20.6
2026-03-26 00:56:00,3185.33,3185.77,3185.0,3185.51,73,22.4
2026-03-26 00:57:00,3185.51,3185.55,3185.38,3185.41,34,22.2
2026-03-26 00:58:00,3185.41,3185.76,3185.33,3185.57,83,26.7
2026-03-26 00:59:00,3185.57,3185.59,3185.48,3185.51,90,28.1
2026-03-26 01:00:00,3185.51,3185.71,3185.45,3185.67,109,20.7
2026-03-26 01:01:00,3185.67,3186.0,3185.63,3185.87,68,24.6
2026-03-26 01:02:00,3185.87,3185.94,3185.74,3185.77,108,23.7
2026-03-26 01:03:00,3185.77,3185.95,3185.74,3185.94,137,26.3
2026-03-26 01:04:00,3185.94,3186.36,3185.75,3186.13,145,28.4
2026-03-26 01:05:00,3186.13,3186.17,3186.12,3186.13,83,23.1
2026-03-26 01:06:00,3186.13,3186.22,3185.73,3185.92,34,27.7
2026-03-26 01:07:00,3185.92,3186.1,3185.76,3186.08,72,23.1
2026-03-26 01:08:00,3186.08,3186.08,3185.92,3185.94,126,27.1
2026-03-26 01:09:00,3185.94,3186.07,3185.77,3185.78,118,21.4
2026-03-26 01:10:00,3185.78,3185.85,3185.22,3185.6,112,21.4
2026-03-26 01:11:00,3185.6,3185.95,3185.38,3185.86,26,21.7
2026-03-26 01:12:00,3185.86,3185.9,3185.75,3185.77,107,21.7
2026-03-26 01:13:00,3185.77,3185.79,3185.58,3185.72,29,27.9
2026-03-26 01:14:00,3185.72,3185.74,3185.7,3185.71,97,28.3
2026-03-26 01:15:00,3185.71,3185.91,3185.45,3185.87,108,20.3
2026-03-26 01:16:00,3185.87,3185.87,3185.76,3185.81,101,21.5
2026-03-26 01:17:00,3185.81,3186.23,3185.76,3186.02,127,29.7
2026-03-26 01:18:00,3186.02,3186.23,3185.97,3186.21,104,23.7
2026-03-26 01:19:00,3186.21,3186.24,3186.02,3186.04,41,21.8
2026-03-26 01:20:00,3186.04,3186.1,3186.04,3186.1,114,21.2
2026-03-26 01:21:00,3186.1,3186.21,3186.07,3186.15,45,25.0
2026-03-26 01:22:00,3186.15,3186.17,3186.15,3186.16,33,29.5
2026-03-26 01:23:00,3186.16,3186.19,3186.12,3186.13,98,26.8
2026-03-26 01:24:00,3186.13,3186.33,3186.12,3186.28,75,20.4
2026-03-26 01:25:00,3186.28,3186.36,3186.06,3186.27,135,27.3
2026-03-26 01:26:00,3186.27,3186.8,3185.69,3186.21,114,24.9
2026-03-26 01:27:00,3186.21,3186.56,3186.15,3186.48,104,29.1
2026-03-26 01:28:00,3186.48,3186.73,3186.41,3186.64,135,25.1
2026-03-26 01:29:00,3186.64,3186.91,3186.6,3186.68,127,22.4
2026-03-26 01:30:00,3186.68,3186.8,3186.67,3186.78,91,23.7
2026-03-26 01:31:00,3186.78,3187.15,3186.76,3187.01,115,23.9
2026-03-26 01:32:00,3187.01,3187.17,3186.97,3187.11,51,24.6
2026-03-26 01:33:00,3187.11,3187.31,3187.1,3187.18,149,20.3
2026-03-26 01:34:00,3187.18,3187.45,3186.99,3187.36,121,27.4
2026-03-26 01:35:00,3187.36,3187.67,3187.14,3187.47,51,28.5
2026-03-26 01:36:00,3187.47,3187.5,3187.42,3187.5,60,24.0
2026-03-26 01:37:00,3187.5,3187.64,3187.38,3187.59,123,26.0
2026-03-26 01:38:00,3187.59,3187.61,3187.43,3187.47,65,26.9
2026-03-26 01:39:00,3187.47,3187.78,3187.46,3187.66,78,20.1
2026-03-26 01:40:00,3187.66,3187.76,3187.61,3187.7,76,21.8
2026-03-26 01:41:00,3187.7,3187.81,3187.46,3187.59,104,25.3
2026-03-26 01:42:00,3187.59,3187.67,3187.59,3187.61,98,21.7
2026-03-26 01:43:00,3187.61,3187.8,3187.53,3187.7,95,21.4
2026-03-26 01:44:00,3187.7,3187.78,3187.59,3187.6,104,27.4
2026-03-26 01:45:00,3187.6,3188.42,3187.37,3187.87,46,28.9
2026-03-26 01:46:00,3187.87,3187.92,3187.78,3187.8,115,22.4
2026-03-26 01:47:00,3187.8,3187.82,3187.62,3187.62,58,24.0
2026-03-26 01:48:00,3187.62,3187.66,3187.5,3187.55,140,24.1
2026-03-26 01:49:00,3187.55,3187.57,3187.51,3187.54,36,25.2
2026-03-26 01:50:00,3187.54,3187.57,3187.05,3187.19,98,24.0
2026-03-26 01:51:00,3187.19,3187.35,3187.18,3187.3,124,24.0
2026-03-26 01:52:00,3187.3,3187.43,3187.29,3187.41,64,28.0
2026-03-26 01:53:00,3187.41,3187.49,3187.38,3187.47,142,27.0
2026-03-26 01:54:00,3187.47,3187.48,3187.4,3187.45,76,22.0
2026-03-26 01:55:00,3187.45,3187.5,3187.33,3187.39,58,20.2
2026-03-26 01:56:00,3187.39,3187.74,3187.06,3187.52,143,24.0
2026-03-26 01:57:00,3187.52,3187.71,3187.45,3187.6,50,27.8
2026-03-26 01:58:00,3187.6,3187.64,3187.5,3187.52,68,28.0
2026-03-26 01:59:00,3187.52,3187.55,3187.35,3187.4,36,23.5
2026-03-26 02:00:00,3187.4,3187.59,3187.04,3187.49,147,24.1
2026-03-26 02:01:00,3187.49,3187.57,3187.49,3187.56,134,25.2
2026-03-26 02:02:00,3187.56,3187.72,3187.31,3187.41,92,27.7
2026-03-26 02:03:00,3187.41,3187.55,3187.34,3187.43,27,23.7
2026-03-26 02:04:00,3187.43,3187.47,3187.36,3187.4,35,25.9
2026-03-26 02:05:00,3187.4,3187.41,3187.25,3187.29,58,29.2
2026-03-26 02:06:00,3187.29,3187.56,3186.98,3187.44,105,27.5
2026-03-26 02:07:00,3187.44,3187.73,3187.26,3187.72,47,22.7
2026-03-26 02:08:00,3187.72,3187.8,3187.4,3187.46,115,29.3
2026-03-26 02:09:00,3187.46,3187.51,3187.3,3187.34,67,28.1
2026-03-26 02:10:00,3187.34,3187.7,3186.97,3187.27,114,28.4
2026-03-26 02:11:00,3187.27,3187.27,3187.12,3187.12,78,23.5
2026-03-26 02:12:00,3187.12,3187.99,3186.56,3187.19,107,27.4
2026-03-26 02:13:00,3187.19,3187.32,3187.04,3187.13,48,22.0
2026-03-26 02:14:00,3187.13,3187.55,3186.99,3187.31,130,26.7
2026-03-26 02:15:00,3187.31,3187.42,3187.16,3187.3,30,22.8
2026-03-26 02:16:00,3187.3,3187.42,3187.08,3187.1,112,24.4
2026-03-26 02:17:00,3187.1,3187.37,3186.89,3187.01,134,22.8
2026-03-26 02:18:00,3187.01,3187.22,3186.6,3186.88,36,30.0
2026-03-26 02:19:00,3186.88,3187.17,3186.84,3186.99,116,28.5
2026-03-26 02:20:00,3186.99,3187.96,3186.61,3187.2,106,21.5
2026-03-26 02:21:00,3187.2,3187.24,3186.98,3187.04,96,21.7
2026-03-26 02:22:00,3187.04,3187.16,3186.88,3187.01,60,22.1
2026-03-26 02:23:00,3187.01,3187.08,3186.58,3186.74,118,29.5
2026-03-26 02:24:00,3186.74,3187.1,3186.5,3186.79,111,28.4
2026-03-26 02:25:00,3186.79,3186.95,3186.48,3186.73,39,27.9
2026-03-26 02:26:00,3186.73,3187.16,3186.7,3187.08,116,21.2
2026-03-26 02:27:00,3187.08,3187.5,3187.02,3187.38,127,29.7
2026-03-26 02:28:00,3187.38,3187.43,3187.37,3187.38,118,27.3
2026-03-26 02:29:00,3187.38,3187.96,3187.34,3187.64,88,26.7
2026-03-26 02:30:00,3187.64,3187.89,3187.01,3187.5,118,26.7
2026-03-26 02:31:00,3187.5,3187.51,3187.29,3187.32,67,20.0
2026-03-26 02:32:00,3187.32,3187.52,3187.22,3187.36,28,21.6
2026-03-26 02:33:00,3187.36,3187.48,3187.18,3187.45,76,21.6
2026-03-26 02:34:00,3187.45,3187.67,3187.35,3187.6,51,20.2
2026-03-26 02:35:00,3187.6,3187.69,3187.03,3187.14,130,22.2
2026-03-26 02:36:00,3187.14,3187.2,3186.83,3186.92,49,21.3
2026-03-26 02:37:00,3186.92,3187.41,3186.84,3187.17,128,27.5
2026-03-26 02:38:00,3187.17,3187.21,3187.17,3187.19,78,25.2
2026-03-26 02:39:00,3187.19,3187.22,3186.83,3186.95,132,27.1
2026-03-26 02:40:00,3186.95,3187.21,3186.88,3187.06,59,27.1
2026-03-26 02:41:00,3187.06,3187.09,3186.9,3186.96,77,25.9
2026-03-26 02:42:00,3186.96,3186.97,3186.68,3186.76,61,21.8
2026-03-26 02:43:00,3186.76,3186.78,3186.68,3186.69,60,22.7
2026-03-26 02:44:00,3186.69,3186.81,3186.64,3186.81,59,26.0
2026-03-26 02:45:00,3186.81,3187.19,3186.73,3187.15,121,25.8
2026-03-26 02:46:00,3187.15,3187.38,3186.73,3187.16,53,21.9
2026-03-26 02:47:00,3187.16,3187.25,3186.82,3187.15,72,21.3
2026-03-26 02:48:00,3187.15,3187.21,3186.87,3186.94,84,22.2
2026-03-26 02:49:00,3186.94,3186.97,3186.91,3186.95,68,28.2
2026-03-26 02:50:00,3186.95,3187.01,3186.87,3186.91,41,21.5
2026-03-26 02:51:00,3186.91,3186.91,3186.55,3186.7,70,25.6
2026-03-26 02:52:00,3186.7,3186.81,3186.68,3186.73,144,28.8
2026-03-26 02:53:00,3186.73,3186.74,3186.56,3186.64,114,21.4
2026-03-26 02:54:00,3186.64,3186.74,3186.61,3186.69,125,27.7
2026-03-26 02:55:00,3186.69,3186.73,3186.59,3186.6,54,28.1
2026-03-26 02:56:00,3186.6,3186.8,3186.46,3186.6,248,27.2
2026-03-26 02:57:00,3186.6,3186.69,3186.36,3186.67,26,25.8
2026-03-26 02:58:00,3186.67,3186.83,3186.64,3186.75,105,21.9
2026-03-26 02:59:00,3186.75,3186.86,3186.75,3186.79,71,28.1
2026-03-26 03:00:00,3186.79,3186.91,3186.72,3186.91,81,28.9
2026-03-26 03:01:00,3186.91,3187.03,3186.84,3186.86,146,25.2
2026-03-26 03:02:00,3186.86,3187.0,3186.54,3186.66,74,26.6
2026-03-26 03:03:00,3186.66,3186.7,3186.48,3186.59,110,28.4
2026-03-26 03:04:00,3186.59,3186.78,3186.55,3186.69,28,27.9
2026-03-26 03:05:00,3186.69,3186.84,3186.46,3186.58,91,27.1
2026-03-26 03:06:00,3186.58,3186.65,3186.42,3186.47,96,26.2
2026-03-26 03:07:00,3186.47,3186.81,3186.32,3186.67,111,28.0
2026-03-26 03:08:00,3186.67,3186.74,3186.62,3186.72,55,28.6
2026-03-26 03:09:00,3186.72,3186.89,3186.41,3186.59,124,25.9
2026-03-26 03:10:00,3186.59,3186.75,3186.57,3186.73,80,26.8
2026-03-26 03:11:00,3186.73,3186.83,3186.39,3186.53,63,27.4
2026-03-26 03:12:00,3186.53,3186.72,3186.32,3186.5,93,24.7
2026-03-26 03:13:00,3186.5,3186.55,3186.27,3186.29,67,21.4
2026-03-26 03:14:00,3186.29,3186.31,3186.16,3186.18,70,21.5
2026-03-26 03:15:00,3186.18,3186.38,3186.15,3186.32,101,24.0
2026-03-26 03:16:00,3186.32,3186.41,3186.15,3186.23,97,26.2
2026-03-26 03:17:00,3186.23,3186.4,3186.2,3186.25,85,27.9
2026-03-26 03:18:00,3186.25,3186.45,3186.2,3186.44,27,24.9
2026-03-26 03:19:00,3186.44,3186.91,3186.32,3186.82,149,27.4
2026-03-26 03:20:00,3186.82,3186.89,3186.61,3186.75,130,27.4
2026-03-26 03:21:00,3186.75,3186.98,3186.68,3186.89,33,29.5
2026-03-26 03:22:00,3186.89,3187.49,3186.88,3187.27,26,23.9
2026-03-26 03:23:00,3187.27,3187.3,3186.89,3187.0,120,25.2
2026-03-26 03:24:00,3187.0,3187.51,3186.71,3187.29,138,23.1
2026-03-26 03:25:00,3187.29,3187.36,3187.2,3187.25,86,26.9
2026-03-26 03:26:00,3187.25,3187.37,3187.13,3187.14,50,27.9
2026-03-26 03:27:00,3187.14,3187.24,3186.97,3187.1,96,29.2
2026-03-26 03:28:00,3187.1,3187.78,3186.9,3187.49,78,22.9
2026-03-26 03:29:00,3187.49,3187.62,3187.18,3187.43,94,25.7
2026-03-26 03:30:00,3187.43,3187.92,3187.33,3187.8,116,25.5
2026-03-26 03:31:00,3187.8,3187.83,3187.52,3187.65,95,25.0
2026-03-26 03:32:00,3187.65,3187.85,3187.44,3187.6,100,25.4
2026-03-26 03:33:00,3187.6,3187.72,3187.17,3187.24,102,27.5
2026-03-26 03:34:00,3187.24,3187.36,3187.19,3187.28,120,25.1
2026-03-26 03:35:00,3187.28,3187.86,3187.2,3187.62,75,21.5
2026-03-26 03:36:00,3187.62,3187.82,3187.6,3187.75,136,29.5
2026-03-26 03:37:00,3187.75,3187.87,3187.6,3187.69,70,22.5
2026-03-26 03:38:00,3187.69,3187.82,3187.63,3187.81,30,28.2
2026-03-26 03:39:00,3187.81,3187.88,3187.69,3187.75,32,28.7
2026-03-26 03:40:00,3187.75,3187.92,3187.68,3187.86,99,24.0
2026-03-26 03:41:00,3187.86,3188.02,3187.86,3187.96,121,27.4
2026-03-26 03:42:00,3187.96,3188.19,3187.81,3188.04,95,25.7
2026-03-26 03:43:00,3188.04,3188.15,3188.03,3188.04,125,27.1
2026-03-26 03:44:00,3188.04,3188.07,3187.82,3187.86,41,21.2
2026-03-26 03:45:00,3187.86,3187.88,3187.85,3187.87,360,24.2
2026-03-26 03:46:00,3187.87,3187.94,3187.76,3187.78,273,21.7
2026-03-26 03:47:00,3187.78,3188.03,3187.62,3187.99,141,20.7
2026-03-26 03:48:00,3187.99,3188.13,3187.8,3187.83,62,20.5
2026-03-26 03:49:00,3187.83,3188.32,3187.82,3188.12,70,27.7
2026-03-26 03:50:00,3188.12,3188.6,3188.0,3188.39,131,25.8
2026-03-26 03:51:00,3188.39,3188.5,3188.14,3188.28,465,24.1
2026-03-26 03:52:00,3188.28,3188.46,3188.24,3188.4,121,26.1
2026-03-26 03:53:00,3188.4,3188.6,3188.11,3188.22,87,29.6
2026-03-26 03:54:00,3188.22,3188.23,3188.04,3188.19,53,27.0
2026-03-26 03:55:00,3188.19,3188.33,3188.18,3188.24,136,21.4
2026-03-26 03:56:00,3188.24,3188.28,3188.1,3188.17,130,27.7
2026-03-26 03:57:00,3188.17,3188.66,3188.11,3188.53,44,28.7
2026-03-26 03:58:00,3188.53,3188.77,3188.53,3188.73,142,22.5
2026-03-26 03:59:00,3188.73,3189.22,3188.58,3189.0,142,29.8
2026-03-26 04:00:00,3189.0,3189.25,3188.84,3188.9,65,23.9
2026-03-26 04:01:00,3188.9,3189.15,3188.87,3189.1,140,20.9
2026-03-26 04:02:00,3189.1,3189.53,3188.88,3189.27,136,27.3
2026-03-26 04:03:00,3189.27,3189.44,3189.21,3189.41,90,28.4
2026-03-26 04:04:00,3189.41,3189.43,3189.19,3189.41,53,25.8
2026-03-26 04:05:00,3189.41,3189.49,3189.25,3189.35,133,22.8
2026-03-26 04:06:00,3189.35,3189.55,3189.0,3189.23,98,28.5
2026-03-26 04:07:00,3189.23,3189.41,3189.23,3189.4,121,28.6
2026-03-26 04:08:00,3189.4,3189.54,3189.36,3189.48,60,22.2
2026-03-26 04:09:00,3189.48,3189.84,3189.4,3189.73,132,29.4
2026-03-26 04:10:00,3189.73,3189.76,3189.56,3189.62,57,25.4
2026-03-26 04:11:00,3189.62,3189.78,3189.54,3189.73,70,27.7
2026-03-26 04:12:00,3189.73,3189.82,3189.56,3189.68,131,24.0
2026-03-26 04:13:00,3189.68,3189.77,3189.48,3189.66,101,25.0
2026-03-26 04:14:00,3189.66,3189.92,3189.61,3189.75,108,26.8
2026-03-26 04:15:00,3189.75,3189.79,3189.66,3189.71,62,22.6
2026-03-26 04:16:00,3189.71,3189.85,3189.4,3189.68,47,24.5
2026-03-26 04:17:00,3189.68,3189.83,3189.63,3189.74,137,21.9
2026-03-26 04:18:00,3189.74,3189.76,3189.55,3189.61,61,23.5
2026-03-26 04:19:00,3189.61,3189.95,3189.35,3189.6,91,25.2
2026-03-26 04:20:00,3189.6,3189.62,3189.58,3189.6,41,29.1
2026-03-26 04:21:00,3189.6,3189.6,3189.53,3189.59,76,24.5
2026-03-26 04:22:00,3189.59,3189.73,3189.57,3189.68,145,27.7
2026-03-26 04:23:00,3189.68,3190.37,3189.67,3190.19,75,25.5
2026-03-26 04:24:00,3190.19,3190.26,3189.85,3189.98,30,21.6
2026-03-26 04:25:00,3189.98,3190.11,3189.93,3190.11,66,29.0
2026-03-26 04:26:00,3190.11,3190.11,3189.93,3190.0,74,21.8
2026-03-26 04:27:00,3190.0,3190.07,3189.8,3189.92,33,20.0
2026-03-26 04:28:00,3189.92,3190.26,3189.58,3190.23,26,21.1
2026-03-26 04:29:00,3190.23,3190.44,3190.2,3190.39,59,29.1
2026-03-26 04:30:00,3190.39,3190.44,3190.31,3190.35,61,24.1
2026-03-26 04:31:00,3190.35,3190.63,3190.28,3190.57,142,22.4
2026-03-26 04:32:00,3190.57,3190.89,3190.5,3190.79,126,22.7
2026-03-26 04:33:00,3190.79,3191.04,3190.67,3190.8,126,29.1
2026-03-26 04:34:00,3190.8,3190.95,3190.77,3190.8,132,22.2
2026-03-26 04:35:00,3190.8,3190.87,3190.6,3190.6,44,28.8
2026-03-26 04:36:00,3190.6,3190.74,3190.57,3190.68,87,21.1
2026-03-26 04:37:00,3190.68,3190.68,3190.62,3190.63,30,25.7
2026-03-26 04:38:00,3190.63,3190.65,3190.36,3190.45,69,25.7
2026-03-26 04:39:00,3190.45,3190.61,3190.18,3190.3,85,25.2
2026-03-26 04:40:00,3190.3,3190.42,3190.1,3190.16,52,22.8
2026-03-26 04:41:00,3190.16,3190.21,3189.99,3190.03,105,23.0
2026-03-26 04:42:00,3190.03,3190.08,3189.98,3190.05,66,23.1
2026-03-26 04:43:00,3190.05,3190.5,3189.97,3190.32,56,29.0
2026-03-26 04:44:00,3190.32,3190.4,3190.28,3190.33,85,23.7
2026-03-26 04:45:00,3190.33,3190.36,3190.22,3190.22,41,29.9
2026-03-26 04:46:00,3190.22,3190.4,3190.16,3190.33,82,29.7
2026-03-26 04:47:00,3190.33,3190.62,3190.26,3190.54,116,26.7
2026-03-26 04:48:00,3190.54,3190.67,3190.43,3190.65,115,25.6
2026-03-26 04:49:00,3190.65,3190.88,3190.45,3190.67,57,21.3
2026-03-26 04:50:00,3190.67,3190.7,3190.67,3190.69,74,22.6
2026-03-26 04:51:00,3190.69,3190.79,3190.51,3190.62,115,29.2
2026-03-26 04:52:00,3190.62,3190.83,3190.55,3190.82,133,22.7
2026-03-26 04:53:00,3190.82,3190.83,3190.8,3190.82,99,28.1
2026-03-26 04:54:00,3190.82,3190.87,3190.73,3190.73,28,21.6
2026-03-26 04:55:00,3190.73,3190.87,3190.7,3190.82,119,27.5
2026-03-26 04:56:00,3190.82,3190.97,3190.57,3190.74,118,27.0
2026-03-26 04:57:00,3190.74,3191.01,3190.64,3190.88,128,25.1
2026-03-26 04:58:00,3190.88,3190.9,3190.68,3190.79,52,21.2
2026-03-26 04:59:00,3190.79,3191.07,3190.77,3190.85,142,29.8
2026-03-26 05:00:00,3190.85,3190.99,3190.81,3190.98,58,21.2
2026-03-26 05:01:00,3190.98,3190.98,3190.89,3190.91,145,29.3
2026-03-26 05:02:00,3190.91,3191.12,3190.85,3191.01,64,28.8
2026-03-26 05:03:00,3191.01,3191.01,3190.97,3190.98,122,27.2
2026-03-26 05:04:00,3190.98,3191.03,3190.8,3190.96,42,20.1
